,@publicID,preferredOriginID,author,region,originID,orig_time,mag,lat,lon,z,lat_e,lon_e,z_e,min_dis,phasecount,stationcount,mag_e,t_e
10,texnet2022vjlr,Origin/20230305134845.44245.163836,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134845.44245.163836,2022-11-01 00:22:02.202234+00:00,0.8402924457,31.67521477,-104.3912125,3.915413141,2.360965729,1.45223105,1.919691443,0.03963873535,18.0,10.0,0.1598879924,0.230275079
11,texnet2022vjlt,Origin/20230305134848.950233.178930,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134848.950233.178930,2022-11-01 00:25:15.450084+00:00,1.124257243,31.60546112,-104.2692642,3.963468552,2.614242792,1.367370009,1.968262911,0.06607391685,18.0,10.0,0.1213296468,0.1993499358
12,texnet2022vjlu,Origin/20230305134857.798854.198031,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134857.798854.198031,2022-11-01 00:26:28.429697+00:00,2.810881253,31.74362564,-104.6777267,0.9740393758,3.1029284,7.296320915,3.367803574,0.1296732426,29.0,16.0,0.2620478592,0.7398576661
13,texnet2022vjlv,Origin/20230305134857.776178.197965,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134857.776178.197965,2022-11-01 00:27:36.375156+00:00,1.954043409,31.72369194,-104.6369476,1.230311036,6.295265198,26.5167923,11.71794701,0.09263313562,8.0,4.0,0.4338650438,0.1958219794
14,texnet2022vjly,Origin/20230305134857.952841.198920,scevent@BEGW-YC-A55389.beg.utexas.edu,New Mexico,Origin/20230305134857.952841.198920,2022-11-01 00:30:35.261116+00:00,1.234202736,32.08182526,-104.5276794,5.0,5.200218201,4.326286316,fixed,0.3280490041,11.0,9.0,0.2058280215,1.007666778
15,texnet2022vjmb,Origin/20230305134904.249664.215897,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134904.249664.215897,2022-11-01 00:34:11.026858+00:00,0.7680793326,31.70821571,-104.4883804,18.56095505,2.246651649,2.293236494,4.896172523,0.03562217206,11.0,7.0,0.299663745,1.050983625
16,texnet2022vjmc,Origin/20230305134905.581254.219688,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134905.581254.219688,2022-11-01 00:34:59.178676+00:00,0.7156252469,31.61454201,-104.0878983,2.736222267,1.454286814,2.149016857,1.76362431,0.07525362074,17.0,9.0,0.14805266,0.2897492763
17,texnet2022vjma,Origin/20230305134905.8313.220390,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134905.8313.220390,2022-11-01 00:33:23.114975+00:00,0.3662344669,31.65279579,-104.2646027,5.0,6.320691109,3.723080158,fixed,0.01877973229,10.0,6.0,0.1680003913,0.6162082438
18,texnet2022vjmd,Origin/20230305134905.937715.221016,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134905.937715.221016,2022-11-01 00:36:12.506931+00:00,0.5795212574,31.51010895,-104.3167038,5.0,4.612341881,3.038559198,fixed,0.1669882685,10.0,6.0,0.07509896089,0.6324887545
19,texnet2022vjmh,Origin/20230305134912.130552.238336,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134912.130552.238336,2022-11-01 00:40:32.906660+00:00,0.4576772329,31.67165184,-104.3817978,4.341896534,3.718318224,2.362473965,2.246304274,0.04552369565,11.0,6.0,0.1130924253,0.118678391
20,texnet2022vjmi,Origin/20230305134913.2543.240892,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134913.2543.240892,2022-11-01 00:42:03.520687+00:00,2.044046432,31.63712311,-104.2838669,3.781378984,1.753855824,1.165736318,1.503996134,0.03801579401,31.0,18.0,0.1790939433,0.3036246814
21,texnet2022vjmn,Origin/20230305134925.023474.269691,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134925.023474.269691,2022-11-01 00:47:40.966254+00:00,0.8977135532,31.64284325,-104.2834244,3.691852808,1.78655386,1.454735398,1.865902901,0.03276055306,19.0,11.0,0.2225767822,0.2438954843
22,texnet2022vjmq,Origin/20230305134926.710041.272698,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134926.710041.272698,2022-11-01 00:51:07.351861+00:00,0.4737757592,31.70845413,-104.3762589,4.100157738,3.25748992,2.657817125,3.068364859,0.0478811413,12.0,8.0,0.467604821,0.4777808493
23,texnet2022vjmr,Origin/20230305134934.100624.285931,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134934.100624.285931,2022-11-01 00:53:02.668960+00:00,1.11118061,31.71421814,-104.2904053,4.188293457,1.570486784,1.065285563,1.462093234,0.04770148546,25.0,13.0,0.2992662056,0.1706619969
24,texnet2022vjmv,Origin/20230305134935.556287.289351,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134935.556287.289351,2022-11-01 00:57:04.333855+00:00,0.7300295595,31.72790337,-104.2859955,5.769509315,1.662952065,1.33632803,3.596529961,0.03869486228,20.0,11.0,0.2613570945,0.6461267802
25,texnet2022vjmz,Origin/20230305134943.99407.306817,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134943.99407.306817,2022-11-01 01:01:38.894030+00:00,0.7366426505,31.59589577,-104.2798462,3.673441887,2.322842598,1.741707206,1.998072743,0.07657396048,17.0,10.0,0.172255061,0.4026639103
26,texnet2022vjng,Origin/20230305134950.774536.321786,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134950.774536.321786,2022-11-01 01:10:38.112187+00:00,0.8220857393,31.43601799,-104.3649216,5.0,4.477469921,3.999833107,fixed,0.2268516123,13.0,7.0,0.1379228102,0.9502507704
27,texnet2022vjni,Origin/20230305134951.693579.325016,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134951.693579.325016,2022-11-01 01:12:21.189281+00:00,1.520209451,31.66333199,-104.1904678,5.070685863,1.636858821,0.9233695865,3.084204435,0.06400392205,32.0,16.0,0.248151112,0.4178314286
28,texnet2022vjnj,Origin/20230305134952.404298.329673,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134952.404298.329673,2022-11-01 01:13:53.589499+00:00,1.817258733,31.71888924,-104.6011734,1.791176438,2.728698254,10.01795483,4.253573418,0.06200322881,23.0,13.0,0.3617721185,0.3742484831
29,texnet2022vjnm,Origin/20230305134955.960229.336370,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134955.960229.336370,2022-11-01 01:17:48.082756+00:00,0.3887082861,31.71707344,-104.3340607,4.313414574,3.595945835,1.955500126,2.731041908,0.07435204834,7.0,4.0,0.09645317463,0.02100315866
30,texnet2022vjnn,Origin/20230305134957.673871.340094,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134957.673871.340094,2022-11-01 01:17:08.977821+00:00,0.6717161055,31.69545937,-104.4200058,1.762692451,5.571013451,1.872152567,2.575726986,0.09520826489,9.0,5.0,0.298935515,0.341608646
31,texnet2022vjno,Origin/20230305134957.643827.339903,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305134957.643827.339903,2022-11-01 01:18:23.590281+00:00,1.191109351,31.85327339,-104.6561203,5.0,6.810614586,5.497678757,fixed,0.1566733718,10.0,8.0,0.1415339392,0.8385865233
32,texnet2022vjnq,Origin/20230305135002.168289.350472,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135002.168289.350472,2022-11-01 01:21:36.977193+00:00,0.8250196868,31.69051743,-104.3616028,7.667621136,1.93567276,1.193014741,4.01595211,0.06782080978,21.0,12.0,0.2691048339,0.6657176079
33,texnet2022vjnx,Origin/20230305135004.172652.356091,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135004.172652.356091,2022-11-01 01:29:55.654734+00:00,1.306339305,31.82488823,-104.0858688,2.627147913,6.127319813,3.136205912,4.243252754,0.2267482728,12.0,10.0,0.5868425864,0.6705840902
34,texnet2022vjny,Origin/20230305135004.264989.356753,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135004.264989.356753,2022-11-01 01:31:14.667920+00:00,1.811476381,31.66680908,-104.1912003,4.068881035,1.585576415,0.9089107513,1.326541185,0.06302481145,32.0,16.0,0.2910178956,0.1492511209
35,texnet2022vjoc,Origin/20230305135005.076247.359880,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135005.076247.359880,2022-11-01 01:36:20.505655+00:00,0.329077079,31.6726265,-104.383873,4.402493477,2.840603352,1.837638259,2.212845802,0.04421354085,13.0,8.0,0.09582975745,0.1815542514
36,texnet2022vjod,Origin/20230305135005.419835.360915,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135005.419835.360915,2022-11-01 01:37:23.206678+00:00,0.2738607869,31.72345352,-104.3743515,2.327728271,2.686541557,1.3221668,2.097255468,0.04498932883,13.0,8.0,0.08604560508,0.4994491808
37,texnet2022vjoi,Origin/20230305135017.553933.389547,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135017.553933.389547,2022-11-01 01:42:35.225531+00:00,1.065526313,31.67040443,-104.3801346,4.350322723,2.999369621,1.414760113,1.959465981,0.04646652192,15.0,11.0,0.1737015208,0.2386504867
38,texnet2022vjoj,Origin/20230305135018.602028.393815,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135018.602028.393815,2022-11-01 01:44:01.914013+00:00,0.8430873884,31.68567467,-104.1977005,8.097633362,1.787347078,1.02284348,3.428307772,0.05897895247,27.0,14.0,0.1423015671,0.7159955777
39,texnet2022vjol,Origin/20230305135024.984491.406951,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135024.984491.406951,2022-11-01 01:46:55.231933+00:00,0.769281668,31.66921043,-104.1938019,4.662465572,1.607521176,1.219783783,1.918566585,0.06067013368,19.0,12.0,0.2295154999,0.2231533479
40,texnet2022vjok,Origin/20230305135019.421392.395379,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135019.421392.395379,2022-11-01 01:45:30.823652+00:00,0.3085040692,31.66986275,-104.3824768,4.574234009,3.281172514,1.643656969,2.253861904,0.0443999432,10.0,5.0,0.1216326201,0.1123481369
41,texnet2022vjon,Origin/20230305135026.904007.415345,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135026.904007.415345,2022-11-01 01:49:07.256466+00:00,0.965286101,31.67195511,-104.3856659,4.320735931,1.955233693,1.125381708,1.685163856,0.04254567996,20.0,11.0,0.1023314292,0.1871976755
42,texnet2022vjor,Origin/20230305135031.553626.427577,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135031.553626.427577,2022-11-01 01:53:07.193422+00:00,1.679785077,31.66608429,-104.2041626,8.171862602,1.715421796,0.9332403541,3.195744038,0.05208328739,33.0,17.0,0.2054178668,0.6521019411
43,texnet2022vjos,Origin/20230305135031.732623.428441,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135031.732623.428441,2022-11-01 01:54:10.110277+00:00,1.058893782,31.67051697,-104.3715363,4.107421398,2.804848194,1.207578897,1.79022789,0.05352558941,17.0,9.0,0.1543437946,0.2817778058
44,texnet2022vjov,Origin/20230305135032.747566.430974,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135032.747566.430974,2022-11-01 01:57:32.154765+00:00,1.397434979,31.72801399,-104.6603851,5.0,3.482284307,11.6973772,fixed,0.1128591895,22.0,11.0,0.3869057804,0.5446473636
45,texnet2022vjou,Origin/20230305135034.025532.434459,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135034.025532.434459,2022-11-01 01:56:21.881540+00:00,0.791032091,31.66677475,-104.1866531,3.33973527,1.786440849,1.192711592,1.719134092,0.06689380854,19.0,10.0,0.2110740981,0.2463762787
46,texnet2022vjpa,Origin/20230305135049.574654.462051,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135049.574654.462051,2022-11-01 02:03:42.466420+00:00,1.160870175,31.68232536,-104.3936539,4.218140602,2.367366314,1.861155033,2.428349018,0.04183045775,13.0,9.0,0.2602611606,0.3262828715
47,texnet2022vjoz,Origin/20230305135054.163474.471975,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135054.163474.471975,2022-11-01 02:02:48.264906+00:00,0.7668891592,31.51531219,-104.0150452,3.976843834,3.150104046,2.166757107,2.17644453,0.03862351179,11.0,6.0,0.1255920162,0.2724886018
48,texnet2022vjpd,Origin/20230305135054.868518.474387,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135054.868518.474387,2022-11-01 02:07:56.146865+00:00,0.8084792808,31.46077347,-104.3717575,5.0,4.594498634,3.718265295,fixed,0.2014973909,13.0,8.0,0.1746403474,0.8692674384
49,texnet2022vjpg,Origin/20230305135107.407846.498397,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135107.407846.498397,2022-11-01 02:11:06.688750+00:00,1.607318349,31.62101173,-104.2423553,4.877004147,1.754969597,1.032439709,1.407639265,0.05400454625,31.0,16.0,0.07079640752,0.2635601676
50,texnet2022vjpl,Origin/20230305135112.846999.509711,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135112.846999.509711,2022-11-01 02:16:17.040222+00:00,0.9737670258,31.74596024,-103.9028625,5.0,2.973233938,2.634773731,fixed,0.06007136405,10.0,7.0,0.2512398054,0.8354245063
51,texnet2022vjpo,Origin/20230305135116.869345.518513,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135116.869345.518513,2022-11-01 02:19:39.721796+00:00,0.7780745254,31.67238998,-104.3550797,4.292574883,2.262232542,1.200195789,1.677243948,0.06757511199,19.0,11.0,0.2292126471,0.3338652163
52,texnet2022vjpp,Origin/20230305135117.293675.519610,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135117.293675.519610,2022-11-01 02:21:31.110815+00:00,0.8646364311,31.57120132,-104.1079636,5.0,5.414836884,5.654420376,fixed,0.1671805829,11.0,7.0,0.1522961968,0.5490662864
53,texnet2022vjpq,Origin/20230305135117.438642.520318,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135117.438642.520318,2022-11-01 02:22:28.636930+00:00,0.6892400065,31.52513123,-104.3922577,4.890378475,5.464314938,3.42642808,3.06618309,0.1349932849,13.0,10.0,0.2483424627,0.7132501328
54,texnet2022vjpr,Origin/20230305135117.545284.521006,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135117.545284.521006,2022-11-01 02:24:01.500972+00:00,0.6645352667,31.65389061,-104.2851715,2.562508106,1.850903392,1.155568361,1.615810037,0.02473076992,21.0,12.0,0.1985562498,0.3990142459
55,texnet2022vjpu,Origin/20230305135119.896845.526948,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135119.896845.526948,2022-11-01 02:27:35.991180+00:00,0.8879512167,31.68169212,-104.4517136,3.491166353,1.619974494,1.338004708,1.60740447,0.0304675065,20.0,10.0,0.2689680643,0.3841895715
56,texnet2022vjqc,Origin/20230305135126.969194.541590,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135126.969194.541590,2022-11-01 02:36:09.775098+00:00,0.613544847,31.65721703,-104.2016296,2.705405474,2.924430132,1.903868198,1.780352354,0.05583221838,18.0,9.0,0.1098334535,0.4740765214
57,texnet2022vjqf,Origin/20230305135130.956032.550909,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135130.956032.550909,2022-11-01 02:40:08.093285+00:00,0.2011161082,31.68254852,-104.4563217,4.391633511,2.658760548,2.734855652,2.813628912,0.03346262872,7.0,4.0,0.02468332232,0.04358277572
58,texnet2022vjqq,Origin/20230305135147.402165.580778,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135147.402165.580778,2022-11-01 02:53:04.995265+00:00,0.1689690835,31.67917252,-104.4162445,4.192406654,2.333384991,4.71646452,2.735684395,0.02657630667,8.0,4.0,0.05395999862,0.03195679155
59,texnet2022vjqp,Origin/20230305135441.30991.49016,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135441.30991.49016,2022-11-01 02:51:51.721796+00:00,0.3081945918,31.67823982,-104.4031754,1.646331429,3.106604576,1.904780626,2.518110275,0.03299575299,8.0,4.0,0.09549018503,0.2837657045
60,texnet2022vjqr,Origin/20230305135443.899349.55963,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135443.899349.55963,2022-11-01 02:54:19.557279+00:00,0.8737996641,31.66980171,-104.2967987,4.421030521,2.078959465,1.063212872,1.549668074,0.02725929767,23.0,12.0,0.1826993151,0.483089057
61,texnet2022vjqt,Origin/20230305135457.341755.92563,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135457.341755.92563,2022-11-01 02:56:15.697491+00:00,0.9933195656,31.63871193,-104.2269287,6.60671711,1.924413919,1.091526389,3.678793907,0.04610503837,26.0,13.0,0.1727952324,0.7485241905
62,texnet2022vjqx,Origin/20230305135457.386171.92834,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135457.386171.92834,2022-11-01 03:00:56.430372+00:00,0.3575912029,31.6438961,-104.385025,3.814231634,5.297705173,2.076045752,2.698981524,0.0419183597,13.0,7.0,0.08238082847,0.1357701678
63,texnet2022vjqw,Origin/20230305135457.474953.93338,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135457.474953.93338,2022-11-01 02:59:38.519763+00:00,0.2562105347,31.72112656,-104.5199203,7.29590559,2.220784187,2.398649216,6.242313862,0.007712182589,7.0,4.0,0.1133888013,0.1483950852
64,texnet2022vjqy,Origin/20230305135457.518617.93639,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135457.518617.93639,2022-11-01 03:02:27.543519+00:00,0.7527260215,31.6268425,-104.2278595,5.0,9.225357056,4.33728075,fixed,0.1743626744,9.0,7.0,0.1223026947,0.3916457649
65,texnet2022vjrc,Origin/20230305135458.219834.96337,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135458.219834.96337,2022-11-01 03:07:04.991554+00:00,1.323798576,31.690979,-104.0995483,5.0,6.712520123,3.923550129,fixed,0.1471277773,11.0,8.0,0.34982203,0.6002040451
66,texnet2022vjrg,Origin/20230305135502.004508.105246,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135502.004508.105246,2022-11-01 03:11:45.270898+00:00,0.4985739233,31.5593338,-104.4397125,5.0,3.852580309,2.782840252,fixed,0.0967810452,12.0,8.0,0.2815761591,0.5933083878
67,texnet2022vjrf,Origin/20230305135502.371147.106196,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135502.371147.106196,2022-11-01 03:10:26.455258+00:00,0.1675111239,31.70016861,-104.4935455,7.904873848,1.961318135,2.175377369,5.162268162,0.03203093633,10.0,5.0,0.03512345952,0.6874647222
68,texnet2022vjrj,Origin/20230305135509.14511.115232,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135509.14511.115232,2022-11-01 03:14:27.368966+00:00,0.5962491639,31.66091537,-104.2665939,0.6417512894,2.307856798,1.826242924,2.227070808,0.01078021619,11.0,7.0,0.1671958328,0.6087014757
69,texnet2022vjrh,Origin/20230305135509.149927.115266,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135509.149927.115266,2022-11-01 03:13:05.760594+00:00,0.4889861067,31.66942406,-104.1894455,3.699817896,1.848899126,1.389319539,1.942047596,0.0643741414,15.0,9.0,0.2360281461,0.1540370812
70,texnet2022vjrk,Origin/20230305135509.560198.116785,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135509.560198.116785,2022-11-01 03:15:49.835924+00:00,0.3314521018,31.65671349,-104.3236771,3.51350379,4.547595024,1.809371233,2.372013569,0.05227953941,10.0,5.0,0.137863993,0.2608880219
71,texnet2022vjrm,Origin/20230305135514.359889.127522,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135514.359889.127522,2022-11-01 03:18:45.696415+00:00,0.2146228209,31.68096924,-104.4586868,4.537874699,2.116397381,2.012227774,2.1951828,0.03357203677,10.0,5.0,0.15721485,0.04550100802
72,texnet2022vjrr,Origin/20230305135522.814948.146202,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135522.814948.146202,2022-11-01 03:24:08.668753+00:00,0.3432238862,31.65560913,-104.3567963,5.0,5.428193092,2.442962885,fixed,0.06416047364,10.0,7.0,0.157438534,0.4523174675
73,texnet2022vjrq,Origin/20230305135522.232182.144400,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135522.232182.144400,2022-11-01 03:23:37.168195+00:00,0.4790119456,31.67492867,-104.4739838,0.8368754983,6.137070179,2.907699585,3.389236689,0.02368435822,7.0,4.0,0.3453744132,0.8247547823
74,texnet2022vjrv,Origin/20230305135523.310854.147916,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135523.310854.147916,2022-11-01 03:28:58.499951+00:00,0.7622620783,31.64487648,-104.493515,7.030391693,5.360188484,3.722548485,6.225725174,0.02448627725,18.0,9.0,0.5162829543,0.7309057171
75,texnet2022vjsb,Origin/20230305135526.308128.154320,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135526.308128.154320,2022-11-01 03:35:37.474103+00:00,1.253790476,31.64653015,-104.2176971,4.225790024,1.686687589,1.028496504,1.402616024,0.04739735648,29.0,15.0,0.1833285258,0.1672270042
76,texnet2022vjsf,Origin/20230305135527.141086.158542,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135527.141086.158542,2022-11-01 03:41:07.888668+00:00,0.3716940656,31.72223854,-104.5086517,10.92854309,2.274436712,2.302210093,5.997972012,0.01726001874,8.0,4.0,0.07578178168,0.5142707525
77,texnet2022vjsj,Origin/20230305135527.732592.160623,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135527.732592.160623,2022-11-01 03:44:55.177142+00:00,1.2257694,31.57849693,-104.3936386,0.09418317676,3.739272356,2.510508537,2.44036746,0.08409445733,16.0,12.0,0.663067223,0.8555898779
78,texnet2022vjsk,Origin/20230305135531.670991.167023,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135531.670991.167023,2022-11-01 03:46:25.831050+00:00,0.4964744607,31.64014244,-104.1817169,0.8463051319,3.768871069,3.458918333,3.322701693,0.07757339627,9.0,5.0,0.1406074263,0.3157258198
79,texnet2022vjsp,Origin/20230305135538.28469.183571,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135538.28469.183571,2022-11-01 03:52:23.015454+00:00,0.4064225295,31.65378189,-104.3316956,1.804122686,2.844220161,1.371445417,2.03552103,0.05967291817,13.0,7.0,0.09303310597,0.7665616277
80,texnet2022vjsv,Origin/20230305135548.086372.202432,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135548.086372.202432,2022-11-01 03:59:09.222242+00:00,0.7582354732,31.62692261,-104.4998703,5.171958923,4.908623219,3.666736126,6.149384499,0.04159813002,20.0,10.0,0.2213986709,0.3843301008
81,texnet2022vjtc,Origin/20230305135552.209877.211304,scevent@BEGW-YC-A55389.beg.utexas.edu,Western Texas,Origin/20230305135552.209877.211304,2022-11-01 04:06:57.069630+00:00,0.9028435108,31.68933678,-104.1272812,3.775248766,2.403556108,1.116209865,1.603515744,0.06557558477,22.0,12.0,0.1941940852,0.2463615424
